ergo|ergō, adv., therefore (4) 
eripio|ēripiō, ēripere, ēripuī, ēreptus, snatch away, rescue (15) 
erro|errō, errāre, errāvī, errātus, wander, go astray; make a mistake (22) 
eruditus|ērudītus, -a, -um, learned, skilled (22) 
esurio|ēsuriō, ēsurīre, ēsurīvī, ēsurītus, be hungry (28) 
et|et, conj., and; et … et: both … and (1) 
etiam|etiam, conj., also, even (4) 
etiamnunc|etiamnunc, adv., even now, still, yet (19) 
etymologia|etymologia, -ae, f., etymology (30) 
eurus|eurus, -ī, m., euro (13) 
evanesco|ēvānēscō, ēvānēscere, ēvānuī, —, vanish, disappear (25) 
eventus|ēventus, ēventūs, m., event, occurrence (23) 
evito|ēvītō, ēvītāre, ēvītāvī, ēvītātus, shun, avoid (17) 
ex|ex, prep. with abl., out of, from (12) 
exanimus|exanimus, -a, -um, adj., dead, lifeless (15) 
excipio|excipiō, excipere, excēpī, exceptus, take out, remove (29) 
excito|excitō, excitāre, excitāvī, excitātus, wake up, excite, arouse (12) 
exclamo|exclāmō, exclāmāre, exclāmāvī, exclāmātus, exclaim, shout, call out (7) 
excrucio|excruciō, excruciāre, excruciāvī, excruciātus, torture, torment (15) 
exemplum|exemplum, -ī, n., example; exemplī grātiā, for example (20) 
exeo|exeō, exīre, exīvī/exiī, exitus, go out, leave (13) 
exhaurio|exhauriō, exhaurīre, exhausī, exhaustus, draw out, drain, drink up (29) 
existo|existō, existere, extitī, extitus, exist, be (15) 
exonero|exonerō, exonerāre, exonerāvī, exonerātus, unload, disburden (23) 
expello|expellō, expellere, expulī, expulsus, drive out, expel, banish (24) 
explico|explicō, explicāre, explicāvī, explicātus, explain (18) 
exprimo|exprimō, exprimere, expressī, expressus, express (25) 
exquisitus|exquīsītus, -a, -um, choice, excellent, exquisite (25) 
exspecto|exspectō, exspectāre, exspectāvī, exspectātus, await, expect (16) 
exstinguo|exstinguō, exstinguere, exstīnxī, exstīnctus, extinguish, destroy (15) 
exsto|exstō, exstāre, —, —, stand forth, exist (20) 
extendo|extendō, extendere, extendī, extēnsus, stretch out, extend (23) 
extra|extrā, prep. with acc., outside of, beyond (15) 
extraordinarius|extraōrdinārius, -a, -um, adj., special, extraordinary (23) 
exuo|exuō, exuere, exuī, exūtus, take off, strip off (27) 
fabula|fābula, -ae, f., story, tale (7) 
facies|faciēs, faciēī, f., face (15) 
facilis|facilis, facile, superl. facillimus, adj., easy (15) 
facio|faciō, facere, fēcī, factus, make, do, build (3) 
falsus|falsus, -a, -um, adj., wrong, false, fictitious (13) 
fames|famēs, famis, f., hunger (15) 
familia|familia, -ae, f., family (8) 
familiaris|familiāris, familiāre, adj., domestic, intimate (8) 
famulus|famulus, -ī, m., slave, servant (29) 
farcio|farciō, farcīre, farsī, fartus, stuff, fill up (29) 
farina|farīna, -ae, f., flour (19) 
fatum|fātum, -ī, n., fate, destiny (15) 
fatuus|fatuus, -a, -um, adj., foolish, silly, idiotic (21) 
feles|fēlēs, fēlis, f., cat (14) 
feliciter|fēlīciter, adv., luckily, fortunately (29) 
femina|fēmina, -ae, f., woman (1) 
femininus|fēminīnus, -a, -um, adj., feminine; in the feminine gender (1) 
femur|femur, femoris, n., thigh (27) 
fenestra|fenestra, -ae, f., window (12) 
fere|ferē, adv., almost, about (21) 
fero|ferō, ferre, tulī, lātus, bring, bear (15) 
ferociter|ferōciter, adv., fiercely, ferociously, aggressively (23) 
fessus|fessus, -a, -um, adj., tired, wearied, exhausted (14) 
festino|festīnō, festīnāre, festīnāvī, festīnātus, hasten, hurry (21) 
fidus|fīdus, -a, -um, adj., faithful, loyal (18)  
filia|fīlia, -ae, f., daughter (9) 
filius|fīlius, -iī, m., son (9) 
fingo|fingō, fingere, fīnxī, fictus, imagine, invent (16) 
finis|fīnis, fīnis, m./f., end, limit, boundary (23) 
fio|fīō, fierī, factus sum, be made, become, happen (15) 
flamma|flamma, -ae, f., flame, blaze (19) 
flavus|flāvus, -a, -um, adj., yellow, golden, blonde (28) 
fleo|fleō, flēre, flēvī, flētus, weep, cry for (16) 
floreo|flōreō, flōrēre, flōruī, —, flourish, blossom, be prosperous (26) 
flos|flōs, flōris, m., flower, blossom (30) 
flumen|flūmen, flūminis, n., river (14) 
fluo|fluō, fluere, flūxī, flūxus, flow (14) 
focus|focus, -ī, m., hearth, fireplace (23) 
foederatus|foederātus, -a, -um, adj., allied, federated, united (4) 
foedo|foedō, foedāre, foedāvī, foedātus, make filthy, pollute, stain (30) 
fons|fōns, fontis, m., fountain, source (26) 
foras|forās, adv., outside, forth (15) 
foris|forīs, adv., outside (16) 
forma|fōrma, -ae, f., form, figure, shape; appearance (22) 
fornax|fornāx, fornācis, f., furnace, oven (19) 
fors|fors, fortis, f., chance, luck, fortune (29) 
fortasse|fortasse, adv., perhaps, possibly (11) 
fortis|fortis, forte, adj., strong, brave, bold (22) 
fortiter|fortiter, adv., strongly, bravely, boldly (28) 
forum|forum, -ī, n., market, forum (13) 
frater|frāter, frātris, m., brother (9) 
fremo|fremō, fremere, fremuī, fremitus, roar, growl (10) 
frequens|frequēns, frequentis, adj., crowded, packed (30) 
frigidarium|frīgidārium, -iī, n., cold room (of baths), refrigerator (20) 
frons|frōns, frontis, f., front, facade (26) 
frux|frūx, frūgis, f., crops (pl.), fruits (27) 
fugio|fugiō, fugere, fūgī, fugitus, flee, run away, avoid (13) 
fulgeo|fulgeō, fulgēre, fulsī, —, shine, glow (26) 
fundo|fundō, fundere, fūdī, fūsus, pour (24) 
fungor|fungor, fungī, fūnctus sum, with abl., perform, complete; finish, end (15) 
funus|fūnus, fūneris, n., burial, funeral, death (15) 
fur|fūr, fūris, m./f., thief, robber (21) 
gallina|gallīna, -ae, f., chicken, hen (23) 
garrio|garriō, garrīre, garrīvī, garrītus, chatter, prattle, talk nonsense (29) 
garum|garum, -ī, n., fish-sauce (17) 
gaudeo|gaudeō, gaudēre, gāvīsus sum, be glad, rejoice (12) 
geminus|geminus, -a, -um, adj., twin, double (24) 
gemma|gemma, -ae, f., jewel, gem (25) 
gemo|gemō, gemere, gemuī, gemitus, moan, groan, lament (23) 
gena|gena, -ae, f., cheek (30) 
gens|gēns, gentis, f., tribe, clan, nation, people (27) 
genus|genus, generis, n., kind, sort, class (25) 
gero|gerō, gerere, gessī, gestus, bear, carry, wear (23) 
gestio|gestiō, gestīre, gestīvī, gestītus, gesticulate (28) 
glacies|glaciēs, glaciēī, f., ice; glaciēs dulcis, ice cream (15) 
gladiator|gladiātor, gladiātōris, m., gladiator (17) 
gladius|gladius, -iī, m., sword (17) 
globus|globus, -ī, m., ball, sphere (22) 
globosus|globōsus, -a, -um, adj., spherical (22) 
gloria|glōria, -ae, f., glory, fame, ambition, renown (24) 
gradior|gradior, gradī, gressus sum, walk, step, go (27) 
gradus|gradus, -ūs, m., step, position (27) 
grammaticus|grammaticus, -a, -um, adj., grammatical (18) 
gratia|grātia, gratiae, f., thanks (pl.); with preceding gen., for the sake of (2) 
graviter|graviter, adv., violently, severely; strongly, deeply (27) 
grex|grex, gregis, m., flock, herd, crowd (29) 
gusto|gustō, gustāre, gustāvī, gustātus, taste, sip, enjoy (17) 
gustus|gustus, -ūs, m., taste (13) 
habeo|habeō, habēre, habuī, habitus, have, hold (2) 
habito|habitō, habitāre, habitāvī, habitātus, live, dwell (4) 
haud|haud, adv., not, not at all, by no means (13) 
herba|herba, -ae, f., grass (24) 
heri|heri, adv., yesterday (16) 
hesternus|hesternus, -a, -um, adj., of yesterday (29) 
heu|heu, interj., ah! alas! (an expression of dismay or pain) (21) 
heus|heus, interj., hey!, ho! (30) 
hic|hīc, adv., here, in this place (14) 
hic|hic, haec, hoc, pron., this, these (pl.) (13) 
hinnio|hinniō, hinnīre, hinnīvī, hinnītus, neigh, whinny (23) 
historia|historia, -ae, f., account, story, history (9) 
histrio|histriō, histriōnis, m., actor (17) 
hodie|hodiē, adv., today (4) 
hodiernus|hodiernus, -a, -um, adj., today's, existing now, present day (20) 
homo|homō, hominis, m., human being, person (1) 
hora|hōra, -ae, f., hour, time (17) 
horologium|hōrologium, -iī, n., clock, sundial (21) 
horribilis|horribilis, horribile, adj., awful, horrible, terrible (28) 
hortus|hortus, -ī, m., garden, park (pl.) (14) 
hospes|hospes, hospitis, m., guest, stranger (20) 
hostia|hostia, -ae, f., victim, sacrifice (16) 
huc|hūc, adv., here, to this place, to this point (14) 
humanus|hūmānus, -a, um, adj., human; kind, humane; cultured, refined (22) 
humilis|humilis, humile, superl. humillimus, adj., low, lowly, humble (16) 
humiliter|humiliter, adv., abjectly, humbly (16) 
humus|humus, -ī, f., ground, earth (27) 
iaceo|iaceō, iacēre, iacuī, iacitus, lie, lie down; lie prostrate (15) 
jaceo|iaceō, iacēre, iacuī, iacitus, lie, lie down; lie prostrate (15) 
iacio|iaciō, iacere, iēcī, iactus, throw, hurl (6) 
jacio|iaciō, iacere, iēcī, iactus, throw, hurl (6) 
iam|iam, adv., now, already; by now, even now; besides; nōn iam, no longer (4) 
ianua|iānua, -ae, f., door, entrance (6) 
janua|iānua, -ae, f., door, entrance (6) 
ibi|ibi, adv., there, in that place (11) 
ictus|ictus, -ūs, m., blow (17) 
idcirco|idcircō, adv., on that account, therefore (23) 
idem|īdem, eadem, idem, pron., the same (22) 
ientaculum|ientāculum, -ī, n., breakfast (21) 
jentaculum|ientāculum, -ī, n., breakfast (21) 
igitur|igitur, conj., therefore, so, so then (23) 
ignavus|ignāvus, -a, -um, adj., lazy, sluggish; mean, useless (18) 
ignis|ignis, ignis, m., fire (19) 
ignoro|ignōrō, ignōrāre, ignōrāvī, ignōrātus, not know, be ignorant of (23) 
ignosco|ignōscō, ignōscere, ignōvī, ignōtus, pardon, forgive (+ dat.) (16) 
ignotus|ignōtus, -a, -um, adj., unknown, strange; unfamiliar (13) 
ilex|īlex, īlicis, f., holm-oak (26) 
ille|ille, illa, illud, pron., that, those (13) 
illic|illīc, adv., in that place, over there (14) 
illiteratus|illiterātus, -a, -um, adj., illiterate (27) 
illuc|illūc, adv., there, to that place; hūc et illūc, here and there (14) 
illustris|illūstris, illūstre, adj., brilliant, illustrious, distinguished (16) 
imago|imāgō, imāginis, f., image, picture; likeness; imāgō photographīca, photograph (11) 
imber|imber, imbris, m., rain, shower, storm (29) 
imitor|imitor, imitārī, imitātus sum, imitate, mimic (23) 
imito|imitor, imitārī, imitātus sum, imitate, mimic (23) 
immanis|immānis, immāne, adj., huge, immense; monstrous, frightful (23) 
immo|immō, adv., no indeed (contradiction), on the contrary (15) 
immortalis|immortālis, immortāle, adj., immortal (9) 
immotus|immōtus, -a, -um, adj., motionless, unmoved (25) 
imperator|imperātor, imperātōris, m., emperor (23) 
imperium|imperium, imperiī, n., rule, supreme power; empire (10) 
impero|imperō, imperāre, imperāvī, imperātus, order, command (+ dat.) (10) 
impetus|impetus, impetūs, m., attack, assault (17) 
impiger|impiger, impigra, impigrum, adj., active, energetic (18) 
impius|impius, -a, -um, adj., wicked, impious (12) 
impleo|impleō, implēre, implēvī, implētus, fill, fill up (27) 
implico|implicō, implicāre, implicuī, implicitus, clasp, fold 
impluvium|impluvium, -iī, n., basin in atrium floor to receive rain-water from roof (23) 
impono|impōnō, impōnere, imposuī, impositus, put upon, set (27) 
imprimis|imprīmīs, adv., in the first place, first (29) 
imprimo|imprimō, imprimere, impressī, impressus, imprint, stamp (25) 
improbus|improbus, -a, -um, adj., rude, shameless, impolite (16) 
improvisus|imprōvīsus, -a, -um, adj., unforeseen, unexpected (28) 
impurus|impūrus, -a, -um, adj., unclean, impure (27) 
in|in, prep. with abl., in, on, at; against; within (time) (2) 
in|in, prep. with acc., into, about (6) 
incedo|incēdō, incēdere, incessī, incessus, advance, approach, move forward (29) 
incertus|incertus, -a, -um, adj., uncertain (16) 
incipio|incipiō, incipere, incēpī, inceptus, begin, start (15) 
includo|inclūdō, inclūdere, inclūsī, inclūsus, enclose, confine (27) 
incolo|incolō, incolere, incoluī, —, live, dwell in, inhabit (26) 
incredibilis|incrēdibilis, incrēdibile, adj., incredible, extraordinary (25) 
incultus|incultus, -a, -um, adj., uncultivated; rough, uncouth (26) 
inde|inde, adv., thence, from there; from then (20) 
index|index, indicis, m./f., list, catalogue; index cibōrum, menu (20) 
indicativus|indicātīvus, -a, -um, adj., indicative, in the indicative mood (22) 
indico|indicō, indicāre, indicāvī, indicātus, point out, point to; indicate (13) 
induo|induō, induere, induī, indūtus, put on (clothing), dress oneself in (25) 
ineo|ineō, inīre, inīvī/iniī, initus, enter, go into, go through (22) 
inertia|inertia, -ae, f., inactivity, laziness, idleness (28) 
infantula|īnfantula, -ae, f., baby girl (28) 
inferus|īnferus, -a, -um, comp., īnferior, adj., lower (27) 
inficio|īnficiō, īnficere, īnfēcī, īnfectus, corrupt, stain (24) 
ingenium|ingenium, -iī, n., natural disposition, capacity; talent, ability (21) 
ingredior|ingredior, ingredī, ingressus sum, enter, go into (24) 
innocens|innocēns, innocentis, adj., harmless, innocent (29) 
innocuus|innocuus, -a, -um, adj., innocent, harmless (18) 
inquam|inquam, —, —, say (11) 
inquiam|inquam, —, —, say (11) 
inscribo|īnscrībō, īnscrībere, īnscrīpsī, īnscrīptus, write on, inscribe (22) 
inscriptio|īnscrīptiō, īnscrīptiōnis, f., inscription (22) 
insector|īnsector, īnsectārī, īnsectātus sum, pursue with hostile intent, chase (27) 
insecto|īnsector, īnsectārī, īnsectātus sum, pursue with hostile intent, chase (27) 
insolitus|īnsolitus, -a, -um, adj., unaccustomed, unusual (11) 
inspicio|īnspiciō, īnspicere, īnspexī, īnspectus, examine, inspect, consider; look into, look at (15) 
instrumentum|īnstrūmentum, -ī, n., tool, instrument (19) 
insula|īnsula, -ae, f., island, apartment house (9) 
integer|integer, integra, integrum, adj., sound, fresh, vigorous (26) 
intellego|intellegō, intellegere, intellēxī, intellēctus, understand, realize (16) 
inter|inter, prep. with acc., between, among, during; inter sē, to each other, mutually, amongst themselves (15) 
interea|intereā, adv., meanwhile (6) 
interficio|interficiō, interficere, interfēcī, interfectus, kill, slay (24) 
interrete|interrēte, interrētis, n., internet (22) 
interrumpo|interrumpō, interrumpere, interrūpī, interruptus, interrupt (28) 
intra|intrā, prep. with acc., within, inside (23) 
intro|intrō, intrāre, intrāvī, intrātus, enter, go into (6) 
intueor|intueor, intuērī, intuitus sum, look at, stare, consider (30) 
intus|intus, adv., inside, within (16) 
invenio|inveniō, invenīre, invēnī, inventus, discover, find (14) 
iocor|iocor, iocārī, iocātus sum, joke, jest (22) 
joco|iocor, iocārī, iocātus sum, joke, jest (22) 
iocus|iocus, -ī, m., joke, jest, sport (21) 
jocus|iocus, -ī, m., joke, jest, sport (21) 
ipse|ipse, ipsa, ipsum, pron., himself, herself, itself; the very one, in person; themselves (pl.) (16) 
ira|īra, -ae, f., anger, wrath, rage (21) 
irascor|īrāscor, īrāscī, īrātus sum, get angry, fly into a rage, be angry at (+ dat.) (21) 
iratus|īrātus, -a, -um, adj., angry, enraged, furious (10) 
is|is, ea, id, pron., he, she, it; they (9) 
iste|iste, ista, istud, pron., that, that one; those, those ones (16) 
ita|ita, adv., yes; thus, so, therefore (2) 
itaque|itaque, adv., and so, therefore; accordingly, consequently (16) 
item|item, adv., likewise, also; similarly (25) 
iter|iter, itineris, n., journey, road, path (14) 
iterum|iterum, adv., again, a second time, for the second time (2) 
iubeo|iubeō, iubēre, iussī, iussus, order, command, tell (22) 
jubeo|iubeō, iubēre, iussī, iussus, order, command, tell (22) 
iucundus|iūcundus, -a, -um, adj., pleasant, agreeable (21) 
jucundus|iūcundus, -a, -um, adj., pleasant, agreeable (21) 
iungo|iungō, iungere, iūnxī, iūnctus, join, bring together (29) 
jungo|iungō, iungere, iūnxī, iūnctus, join, bring together (29) 
ius|iūs, iūris, n., sauce (17) 
ius|iūs, iūris, n., law, right (17) 
jus|iūs, iūris, n., sauce (17) 
jus|iūs, iūris, n., law, right (17) 
iuvenis|iuvenis, iuvenis, m./f., youth; young man, young woman (5) 
juvenis|iuvenis, iuvenis, m./f., youth; young man, young woman (5) 
iuxta|iuxtā, prep. with acc., near, close to, next to (24) 
juxta|iuxtā, prep. with acc., near, close to, next to (24) 
labia|labia, -ae, f., lip (27) 
labor|labor, labōris, m.,  labor, work, task; toil, exertion (18) 
laboriosus|labōriōsus, -a, -um, adj., laborious, painstaking, (18) 
laboro|labōrō, labōrāre, labōrāvī, labōrātus, work, labor (14) 
labrum|labrum, -ī, n., bowl, basin, tub (27) 
labyrinthus|labyrinthus, -ī, m., labyrinth, maze (27) 
lacertus|lacertus, -ī, m., upper arm, shoulder (27) 
lacrima|lacrima, -ae, f., tear, lacrimās dare, shed tears (16) 
lacrimo|lacrimō, lacrimāre, lacrimāvī, lacrimātus, cry, weep, shed tears (28) 
lac|lac, lactis, n., milk (24) 
lacus|lacus, -ūs, m., lake, pond (26) 
laedo|laedō, laedere, laesī, laesus, hurt, injure, wound (17) 
laetus|laetus, -a, -um, adj., happy, cheerful; fertile, prosperous (6) 
laeto|laetō, laetāre, laetāvī, laetātus, make happy (18) 
lagoena|lagoena, -ae, f., bottle; pitcher, flask (13) 
langueo|langueō, languēre, —, —, be inactive, idle; languish (27) 
Lar|Lār, Laris, m., Lares (usually pl.), tutelary gods of the home and hearth (23) 
latrinum|lātrīnum, -ī, n., latrine, bathroom (23) 
latro|lātrō, lātrāre, lātrāvī, lātrātus, bark (6) 
latus|lātus, -a, -um, adj., wide, broad, extensive (18) 
latus|latus, lateris, n., side, flank (18) 
laudo|laudō, laudāre, laudāvī, laudātus, praise, recommend, extol (9) 
lavo|lavō, lavāre, lāvī, lōtus, wash, bathe, soak (21) 
lectio|lēctiō, lēctiōnis, f., lesson, lecture; reading (aloud) (16) 
lectus|lectus, -ī, m., bed, couch (16) 
lego|legō, legere, lēgī, lectus, read, gather (10) 
lente|lentē, comp. lentius, adv., slowly (22) 
letum|lētum, -ī, n., death (15) 
libenter|libenter, adv., willingly, gladly, with pleasure (19) 
liber|līber, lībera, līberum, adj., free (30) 
liber|līber, līberī, m., child (17) 
liber|liber, librī, m., book (6) 
libero|līberō, līberāre, līberāvī, līberātus, free, liberate (30) 
libertas|lībertās, lībertātis, f., freedom, liberty (20) 
libra|lībra, -ae, f., pound, British pound (13) 
licet|licet, licēre, licuit, licitus, it is allowed, it is permitted, one may (14) 
ligneus|ligneus, -a, -um, adj., wooden, wood (27) 
lignum|lignum, -ī, n., wood (30) 
limen|līmen, līminis, n., threshold, entrance (24) 
lingua|lingua, -ae, f., language, tongue, speech (7) 
liquefacio|liquefaciō, liquefacere, liquefēcī, liquefactus, melt away, dissolve (26) 
liquidus|liquidus, -a, -um, adj., liquid, flowing (27) 
littera|littera, -ae, f., letter (of the alphabet), literature (pl.) (1) 
litterator|litterātor, litterātōris, m., litterateur, literary critic; writer (27) 
loco|locō, locāre, locāvī, locātus, situate, be located (26) 
locus|locus, -ī, pl. locī/loca, m./n., place, location; literary passage (18) 
longe|longē, adv., far off, distant, a long way away; greatly, very much (13) 
longinquo|longinquō, adv., at a distance, from far away (28) 
longus|longus, -a, -um, adj., long; taking a long time (14) 
loquor|loquor, loqui, locutus sum, speak, talk, say, converse (18) 
luceo|lūceō, lūcēre, lūxī, —, shine, be bright (26) 
ludo|lūdō, lūdere, lūsī, lūsus, play, mock, tease, trick (8) 
ludus|lūdus, -ī, m., school; game, play, entertainment (21) 
lugeo|lūgeō, lūgēre, lūxī, lūctus, mourn, grieve, lament (26) 
lumen|lūmen, lūminis, n., light, daylight (15) 
luna|lūna, -ae, f., moon; another name for the goddess Diana (17) 
lupa|lupa, -ae, f., she-wolf (24) 
lux|lūx, lūcis, f., light, daylight; dawn; prīmā lūce, at daybreak (12) 
lyra|lyra, -ae, f., lyre; lute, harp (24) 
macellum|macellum, -ī, n., marketplace (13) 
machina|machina, -ae, f., machine (29) 
machinula|māchinula, -ae, f., little machine (25) 
machinor|māchinor, māchinārī, māchinātus sum, devise, plot (27) 
mactus|mactus, -a, -um, adj., honored, glorified; macte (voc.), bravo! well done! (17) 
magis|magis, adv., more, to a greater extent; magis... quam, more than (15) 
magister|magister, magistrī, m., teacher (4) 
magnopere|magnopere, adv., greatly, exceedingly, very much (14) 
magnus|magnus, -a, -um, comp. māior, superl. maximus, adj., large, great, big (4) 
malignus|malignus, -a, -um, adj., spiteful, mean, petty (23) 
malo|mālō, malle, māluī, —, prefer, would rather (15) 
malus|malus, -a, -um, comp. pēior, superl. pessimus, adj., bad, evil, wicked (9) 
mane|māne, adv., in the morning, early in the morning (16) 
maneo|maneō, manēre, mānsī, mānsus, remain, stay, wait (6) 
mantilium|mantīlium, -iī, n., towel, cloth (27) 
manus|manus, -ūs, f., hand, fist; band, group (15) 
mare|mare, maris, n., sea (18) 
maritus|marītus, -ī, m., husband, married man (9) 
marmoreus|marmoreus, -a, -um, adj., marble, made of marble (22) 
mater|māter, mātris, f., mother, mom (9) 
matutinus|mātūtīnus, -a, -um, adj., early, of the early morning (25) 
maumo|maumō, maumāre, maumāvī, —, meow (23) 
medianum|mediānum, -ī, n., lounge, living room (30) 
medicamentum|medicāmentum, -ī, n., drug, remedy, medicine (19) 
medicina|medicīna, -ae, f., art or practice of medicine (24) 
medico|medicō, medicāre, medicāvī, medicātus, medicate (27) 
medicus|medicus, -ī, m., doctor, physician (19) 
medius|medius, -a, -um, adj., middle, middle of (14) 
mel|mel, mellis, n., honey (27) 
membrum|membrum, -ī, n., limb, section (15) 
memini|meminī, meminisse, —, remember, call to mind (+ gen.) (26) 
memoria|memoria, -ae, f., memory, recollection; memoria tenēre, to remember (24) 
memoro|memorō, memorāre, memorāvī, memorātus, remember, be mindful of (20) 
mens|mēns, mentis, f., mind, reason (16) 
mensa|mēnsa, -ae, f., table; mēnsa scrīptōria, desk, writing table (14) 
mercator|mercātor, mercātōris, m., trader, merchant (13) 
meridies|merīdiēs, merīdiēī, m., noon, midday, south (20) 
meridio|merīdiō, merīdiāre, merīdiāvī, merīdiātus, take a midday siesta (20) 
metropolitanus|mētropolītānus, -a, -um, adj., metropolitan (23) 
meus|meus, -a, -um, adj., my, mine, of me, belonging to me (6) 
microphonium|microphonium, -iī, n., microphone (29) 
miles|miles, militis, m., soldier (17) 
mille|mille, num., thousand (17) 
minister|minister, ministrī, m., attendant, waiter; agent, aide (12) 
ministro|ministrō, ministrāre, ministrāvī, ministrātus, attend (to), serve, furnish, supply (+ dat.) (18) 
ministra|ministra, -ae, f., attendant, waiter (18) 
mirabilis|mīrābilis, mīrābile, adj., wonderful, marvelous, astonishing, extraordinary; mīrābile vīsū, wonderful to behold (14) 
miror|mīror, mīrārī, mīrātus sum, admire; wonder, marvel at (18) 
mirus|mīrus, -a, -um, adj., wonderful, amazing (26) 
misceo|misceō, miscēre, miscuī, mixtus, mix, stir up (27) 
miser|miser, misera, miserum, adj., poor, miserable, unfortunate, unhappy (8) 
misere|miserē, adv., wretchedly, unhappily, unfortunately (14) 
misereor|misereor, miserērī, miseritus sum, pity, feel sorry for (+ gen.); miseret, impers., it pities (with gen. of thing causing one to feel sorry) (21) 
misereo|misereor, miserērī, miseritus sum, pity, feel sorry for (+ gen.); miseret, impers., it pities (with gen. of thing causing one to feel sorry) (21) 
mitto|mittō, mittere, mīsī, missus send (11) 
modernus|modernus, -a, -um, adj., modern (20) 
modestus|modestus, -a, -um, adj., modest, mild (23) 
modo|modo, adv., only, merely (15) 
modus|modus, -ī, m., manner, way; method, fashion (15) 
moenia|moenia, moenium, n. pl., town walls (23) 
moene|moenia, moenium, n. pl., town walls (23) 
moles|mōlēs, mōlis, f., large mass, heap, pile; large structure (23) 
molesto|molestō, molestāre, molestāvī, molestātus, bother, disturb, annoy (21) 
momentum|mōmentum, -ī, n., moment, instant; magnī/maximī mōmentī, of great importance, of the highest importance (17) 
monachus|monachus, -ī, m., monk (22) 
moneo|moneō, monēre, monuī, monitus, remind, advise, warn (25) 
mons|mōns, montis, m., mountain, mount (14) 
monstro|mōnstrō, mōnstrāre, mōnstrāvī, mōnstrātus, show, point out (20) 
monumentum|monumentum, -ī, n., reminder, memorial, monument, record (25) 
mora|mora, -ae, n., delay, pause (15) 
mordeo|mordeō, mordēre, momordī, morsus, bite (15) 
morior|morior, morī, mortuus sum, die, pass away (15) 
mortuus|mortuus, -a, -um, adj., dead (15) 
mors|mors, mortis, f., death (15) 
mos|mōs, mōris, f., custom, habit, norm; morals (pl.) (10) 
moveo|moveō, movēre, mōvī, mōtus, move, stir (15) 
mox|mox, adv., soon, next (11) 
mugio|mūgiō, mūgīre, mūgīvī, mūgītus, moo, bellow (23) 
mulceo|mulceō, mulcēre, mulsī, mulsus, pet, stroke, touch lightly (21) 
multitudo|multitūdō, multitūdinis, f., multitude, great number, crowd (16) 
multum|multum, comp. plūs, superl. plūrimum, adv., much, greatly, plenty, very; more; most (15) 
multus|multus, -a, -um, adj., much, many (4) 
mundanus|mundānus, -a, -um, adj., worldly, of this world (26) 
mundus|mundus, -ī, m., world (26) 
mundus|mundus, -a, -um, adj., clean, tidy (27) 
murus|mūrus, -ī, m., wall (21) 
mus|mūs, mūris, m./f., mouse (23) 
musa|mūsa, -ae, f., muse (one of the goddesses of poetry, music, etc.) (26) 
musica|musica, -ae, f., music (24) 
musicus|mūsicus, -ī, m., musician (26) 
mustela|mustēla, -ae, f., weasel (23) 
muto|mūtō, mūtāre, mūtāvī, mūtātus, change, alter (14) 
mysterium|mystērium, -iī, n., mystery, secret religious rite (27) 
mythologicus|mȳthologicus, -a, -um, adj., mythological, of mythology (15) 
nam|nam, conj., for (11) 
narro|nārrō, nārrāre, nārrāvī, nārrātus, tell (a story), relate, recount (16) 
nascor|nāscor, nāscī, nātus sum, be born (2) 
nasus|nāsus, -ī, m., nose (18) 
nativitas|nātīvitās, nātīvitātis, f., birth (13) 
navalis|nāvālis, nāvāle, adj., naval, of ships (24) 
navicula|nāvicula, -ae, f., small ship (26) 
navigo|nāvigō, nāvigāre, nāvigāvī, nāvigātus, sail, navigate (26) 
navis|nāvis, nāvis, f., ship (18) 
ne|nē, adv., no, not; nē… quidem, not even (17) 
ne|nē, conj., lest, so that… not (28) 
ne|-ne, part., added at the end of a word to make a question (1) 
nec|nec, conj., and not, nor; nec...nec, neither...nor; nec sōlum…sed etiam, not only...but also (3) 
necessarius|necessārius, -a, -um, adj., necessary (13) 
necesse|necesse, indecl. adj., necessary (13) 
necnon|necnōn, adv., and also (18) 
nectar|nectar, nectaris, n. nectar, the drink of the gods; anything sweet, pleasant or delicious (13) 
nego|negō, negāre, negāvī, negātus, deny, refuse; say not (22) 
negotiosus|negōtiōsus, -a, -um, adj., active, occupied, busy (18) 
nemo|nēmō, nēminis, pron., nobody, no one (12) 
nemoralis|nemorālis, nemorāle, adj., belonging to the forest, sylvan (18) 
nempe|nempe, conj., truly, certainly, of course (22) 
nepos|nepōs, nepōtis, m./f., grandson, granddaughter; descendant (16) 
neque|neque, conj., and not, nor; neque…neque, neither…nor (16) 
nescio|nesciō, nescīre, nescīvī, nescītus, not know (15) 
neuter|neuter, neutra, neutrum, adj., neither (of two); neuter (grammatical gender) (1) 
niger|niger, nigra, nigrum, adj., black, dark (25) 
nihil|nihil, indecl., nothing (10) 
nil|nīl, indecl., alternate form of nihil (26) 
nimis|nimis, adv., very much; too much; exceedingly (14) 
nisi|nisi, conj., if not; unless, except (14) 
nitor|nītor, nītī, nīsus sum, press, lean upon (+ abl.) (21) 
nivarius|nivārius, -a, -um, adj., snowy (17) 
niveus|niveus, -a, -um, adj., snowy (26) 
nix|nix, nivis, f., snow (26) 
noctiluca|noctilūca, -ae, f., moon (26) 
nolo|nōlō, nōlle, nōluī, —, be unwilling, not want to, refuse to (21) 
nomen|nōmen, nōminis, n., name, family name; noun (2) 
